Ngày,Giá đóng,Giá điều chỉnh,Giá trị thay đổi,% thay đổi,Tổng KL GD,Tổng GT GD,Giá mở,Giá cao nhất,Giá thấp nhất
20/11/2023,90700.0,78330.0,-0.3,-0.33,"1,656,500",150720000000.0,90100.0,92600.0,89100.0
17/11/2023,91000.0,78590.0,-2,-2.15,"3,567,900",326820000000.0,93400.0,93500.0,90600.0
16/11/2023,93000.0,80310.0,0.6,0.65,"1,906,300",176140000000.0,92200.0,93000.0,91600.0
15/11/2023,92400.0,79800.0,-0.2,-0.22,"2,417,600",225040000000.0,93700.0,93800.0,92000.0
14/11/2023,92600.0,79970.0,1.2,1.31,"1,997,800",184110000000.0,92000.0,93400.0,91300.0
13/11/2023,91400.0,78930.0,-0.1,-0.11,"1,532,100",139750000000.0,91600.0,92000.0,90500.0
10/11/2023,91500.0,79020.0,-1,-1.08,"2,406,500",220830000000.0,91500.0,92700.0,91300.0
09/11/2023,92500.0,79880.0,-0.1,-0.11,"2,110,200",195360000000.0,92000.0,93300.0,91800.0
08/11/2023,92600.0,79970.0,4.3,4.87,"2,943,200",266079999999.99997,88200.0,92600.0,88000.0
07/11/2023,88300.0,76260.0,-0.2,-0.23,"1,340,200",118290000000.0,88500.0,88800.0,87900.0
06/11/2023,88500.0,76430.0,1.5,1.72,"1,210,100",106950000000.0,88200.0,88900.0,87800.0
03/11/2023,87000.0,75130.0,-2,-2.25,"4,842,300",423050000000.0,89000.0,89200.0,87000.0
02/11/2023,89000.0,76860.0,3.6,4.22,"2,204,000",192570000000.0,86400.0,89000.0,85900.0
01/11/2023,85400.0,73750.0,2.4,2.89,"2,175,200",182350000000.0,84300.0,85400.0,82600.0
31/10/2023,83000.0,71680.0,-2,-2.35,"3,087,200",259430000000.0,85100.0,85300.0,83000.0
30/10/2023,85000.0,73410.0,-2,-2.30,"1,869,500",160890000000.0,87000.0,87100.0,85000.0
27/10/2023,87000.0,75130.0,0.2,0.23,"2,034,800",177070000000.0,87500.0,88000.0,86300.0
26/10/2023,86800.0,74960.0,-4.1,-4.51,"5,909,500",516330000000.00006,88300.0,89900.0,86000.0
25/10/2023,90900.0,78500.0,-1.1,-1.20,"1,836,500",168690000000.0,91800.0,92700.0,90900.0
24/10/2023,92000.0,79450.0,1,1.10,"1,612,400",147890000000.0,92400.0,92400.0,90800.0
23/10/2023,91000.0,78590.0,-1.9,-2.05,"1,971,700",181480000000.0,93800.0,93800.0,90800.0
20/10/2023,92900.0,80230.0,0.9,0.98,"2,863,200",261950000000.0,92500.0,93000.0,90100.0
19/10/2023,92000.0,79450.0,-1,-1.08,"3,029,400",282920000000.0,94000.0,94300.0,92000.0
18/10/2023,93000.0,80310.0,-0.1,-0.11,"6,142,800",571080000000.0,94900.0,94900.0,91000.0
17/10/2023,93100.0,80400.0,-3.7,-3.82,"2,420,100",231900000000.0,97800.0,97800.0,93100.0
16/10/2023,96800.0,83600.0,0.7,0.73,"4,974,600",485900000000.0,96800.0,98900.0,96300.0
13/10/2023,96100.0,82990.0,-0.3,-0.31,"2,362,100",226460000000.0,96000.0,96300.0,95300.0
12/10/2023,96400.0,83250.0,-0.6,-0.62,"1,881,200",182580000000.0,97000.0,97800.0,96000.0
11/10/2023,97000.0,83770.0,0.7,0.73,"2,358,200",228530000000.0,95900.0,98000.0,95900.0
10/10/2023,96300.0,83160.0,0.7,0.73,"3,255,500",313370000000.0,96500.0,97200.0,95400.0
09/10/2023,95600.0,82560.0,2.9,3.13,"3,657,000",345620000000.0,92400.0,95600.0,92200.0
06/10/2023,92700.0,80060.0,1.1,1.20,"1,147,700",105540000000.0,91500.0,92800.0,91000.0
05/10/2023,91600.0,79110.0,-0.9,-0.97,"1,369,100",126240000000.0,92800.0,93300.0,91600.0
04/10/2023,92500.0,79880.0,0.3,0.33,"1,591,700",147150000000.0,91300.0,93400.0,91300.0
03/10/2023,92200.0,79620.0,-1,-1.07,"2,006,900",184900000000.0,92200.0,93500.0,91500.0
02/10/2023,93200.0,80490.0,0.4,0.43,"1,137,500",105610000000.0,93400.0,93800.0,92000.0
29/09/2023,92800.0,80140.0,-1.2,-1.28,"1,635,300",153170000000.0,94000.0,94900.0,92800.0
28/09/2023,94000.0,81180.0,-0.3,-0.32,"1,764,400",163910000000.0,94100.0,94300.0,91400.0
27/09/2023,94300.0,81440.0,0.8,0.86,"4,510,400",414050000000.0,93900.0,94300.0,90400.0
26/09/2023,93500.0,80750.0,-0.8,-0.85,"2,154,100",203180000000.0,94200.0,95500.0,93100.0
25/09/2023,94300.0,81440.0,-2.4,-2.48,"2,097,100",200460000000.0,97000.0,97600.0,94300.0
22/09/2023,96700.0,83510.0,-0.1,-0.10,"6,861,000",652900000000.0,95100.0,97000.0,92600.0
21/09/2023,96800.0,83600.0,-1.7,-1.73,"3,419,000",332930000000.0,98500.0,98900.0,96300.0
20/09/2023,98500.0,85060.0,0.1,0.10,"2,444,800",242100000000.0,98800.0,99700.0,98500.0
19/09/2023,98400.0,84980.0,1.5,1.55,"3,583,600",348700000000.0,96800.0,98400.0,95900.0
18/09/2023,96900.0,83680.0,-0.6,-0.62,"2,026,900",194920000000.0,96900.0,96900.0,95700.0
15/09/2023,97500.0,84200.0,1.6,1.67,"2,134,800",204890000000.0,96000.0,97800.0,95300.0
14/09/2023,95900.0,82820.0,-2.1,-2.14,"2,319,700",224150000000.0,98000.0,98000.0,95500.0
13/09/2023,98000.0,84630.0,-0.9,-0.91,"2,889,300",283560000000.0,98900.0,99000.0,97400.0
12/09/2023,98900.0,85410.0,1.5,1.54,"2,680,700",263160000000.00003,97400.0,98900.0,97400.0
11/09/2023,97400.0,84110.0,-0.2,-0.20,"5,149,800",497860000000.0,98700.0,99500.0,95300.0
08/09/2023,97600.0,84290.0,-0.3,-0.31,"2,115,600",206430000000.0,97500.0,98500.0,97000.0
07/09/2023,97900.0,84550.0,-1.1,-1.11,"3,249,600",320070000000.0,99000.0,100800.0,97600.0
06/09/2023,99000.0,85500.0,2.2,2.27,"2,491,000",242760000000.0,97100.0,99000.0,96300.0
05/09/2023,96800.0,83600.0,0.1,0.10,"1,439,600",140260000000.0,97100.0,98700.0,96800.0
31/08/2023,96700.0,83510.0,0.1,0.10,"1,403,700",135880000000.0,96600.0,97500.0,96100.0
30/08/2023,96600.0,83420.0,3,3.21,"2,360,700",226770000000.0,93200.0,98200.0,93100.0
29/08/2023,93600.0,80830.0,-0.4,-0.43,"1,547,400",144490000000.0,94000.0,94000.0,92800.0
28/08/2023,94000.0,81180.0,3.4,3.75,"2,950,700",272579999999.99997,92000.0,94300.0,91000.0
25/08/2023,90600.0,78240.0,0.6,0.67,"2,791,400",251240000000.0,89500.0,91000.0,89100.0
24/08/2023,90000.0,77720.0,4.5,5.26,"5,251,600",465740000000.0,85500.0,90100.0,85100.0
23/08/2023,86500.0,73830.0,0,0.00,"1,418,500",121710000000.0,86400.0,86800.0,84700.0
22/08/2023,86500.0,73830.0,0.6,0.70,"2,330,300",198300000000.0,86300.0,86500.0,83000.0
21/08/2023,85900.0,73320.0,0.4,0.47,"2,452,800",211090000000.0,85900.0,86700.0,85500.0
18/08/2023,85500.0,72980.0,-0.5,-0.58,"4,243,700",364300000000.0,85600.0,87900.0,84300.0
17/08/2023,86000.0,73410.0,0.9,1.06,"3,693,800",319140000000.0,85000.0,87200.0,85000.0
16/08/2023,85100.0,72640.0,1.1,1.31,"2,595,400",219440000000.0,83200.0,85200.0,83200.0
15/08/2023,84000.0,71700.0,1.4,1.69,"1,675,600",139130000000.0,82600.0,84300.0,81500.0
14/08/2023,82600.0,70510.0,0.6,0.73,"1,014,100",83670000000.0,82100.0,83200.0,82000.0
11/08/2023,82000.0,69990.0,-0.2,-0.24,"1,142,900",93730000000.0,82000.0,83000.0,81500.0
10/08/2023,82200.0,70160.0,-0.9,-1.08,"1,343,300",110900000000.0,83100.0,83300.0,82200.0
09/08/2023,83100.0,70930.0,-1.1,-1.31,"982,700",82130000000.0,84000.0,84700.0,83000.0
08/08/2023,84200.0,71870.0,-0.3,-0.36,"636,000",53540000000.0,84000.0,84600.0,83800.0
07/08/2023,84500.0,72130.0,1.2,1.44,"752,500",63170000000.0,83600.0,84500.0,83300.0
04/08/2023,83300.0,71100.0,-0.4,-0.48,"1,618,900",135199999999.99998,84000.0,84500.0,83300.0
03/08/2023,83700.0,71440.0,0.2,0.24,"907,900",75900000000.0,83800.0,84200.0,82900.0
02/08/2023,83500.0,71270.0,-1,-1.18,"996,300",83690000000.0,84500.0,84800.0,83500.0
01/08/2023,84500.0,72130.0,-1.1,-1.29,"1,287,300",110030000000.0,85600.0,86300.0,84500.0
31/07/2023,85600.0,73070.0,1.2,1.42,"1,471,500",125220000000.0,84700.0,85800.0,84400.0
28/07/2023,84400.0,72040.0,0.7,0.84,"898,400",75210000000.0,83500.0,84400.0,83100.0
27/07/2023,83700.0,71440.0,1,1.21,"1,417,700",118750000000.0,82800.0,84400.0,82800.0
26/07/2023,82700.0,70590.0,1.4,1.72,"1,270,800",104230000000.0,81200.0,82700.0,81100.0
25/07/2023,81300.0,69400.0,0.3,0.37,"1,056,900",86120000000.0,81000.0,82200.0,81000.0
24/07/2023,81000.0,69140.0,0,0.00,"1,172,700",94950000000.0,81000.0,81300.0,80600.0
21/07/2023,81000.0,69140.0,0.7,0.87,"1,273,600",102250000000.0,79700.0,81000.0,79600.0
20/07/2023,80300.0,68540.0,1.8,2.29,"2,294,300",184050000000.0,78600.0,81300.0,78500.0
19/07/2023,78500.0,67010.0,-0.2,-0.25,"708,600",55660000000.0,78500.0,78900.0,78300.0
18/07/2023,78700.0,67180.0,-0.3,-0.38,"718,300",56410000000.0,79000.0,79000.0,78100.0
17/07/2023,79000.0,67430.0,0.7,0.89,"1,153,300",90950000000.0,79000.0,79200.0,78500.0
14/07/2023,78300.0,66840.0,2.5,3.30,"2,822,800",219600000000.0,76900.0,78300.0,76100.0
13/07/2023,75800.0,64700.0,0.5,0.66,"1,252,400",94790000000.0,75800.0,75800.0,75400.0
12/07/2023,75300.0,64269.99999999999,0.3,0.40,"904,900",68080000000.0,75000.0,75700.0,74900.0
11/07/2023,75000.0,64019.99999999999,-0.3,-0.40,"1,091,300",82040000000.0,75300.0,75400.0,75000.0
10/07/2023,75300.0,64269.99999999999,0,0.00,"1,154,300",86810000000.0,75300.0,75900.0,74900.0
07/07/2023,75300.0,64269.99999999999,0.7,0.94,"896,300",67090000000.0,74200.0,75500.0,74200.0
06/07/2023,74600.0,63680.0,-0.2,-0.27,"1,517,000",113050000000.0,74800.0,75200.0,74000.0
05/07/2023,74800.0,63850.0,0,0.00,"1,787,300",134789999999.99998,75100.0,76500.0,74800.0
04/07/2023,87000.0,63830.0,0.6,0.69,"1,328,100",114980000000.0,86400.0,87000.0,86200.0
03/07/2023,86400.0,63390.0,0.4,0.47,"1,039,600",89740000000.0,86500.0,86800.0,86000.0
30/06/2023,86000.0,63090.0,-0.5,-0.58,"733,500",63280000000.0,86500.0,86600.0,86000.0
29/06/2023,86500.0,63460.0,-0.5,-0.57,"562,400",48770000000.0,87000.0,87100.0,86500.0
28/06/2023,87000.0,63830.0,-0.3,-0.34,"964,900",84230000000.0,87400.0,87800.0,87000.0
27/06/2023,87300.0,64050.0,1.5,1.75,"1,540,400",133500000000.0,86000.0,87300.0,86000.0
26/06/2023,85800.0,62950.0,0.7,0.82,"859,400",73130000000.0,85100.0,85800.0,84600.0
23/06/2023,85100.0,62430.0,-0.4,-0.47,"822,000",69910000000.0,85600.0,85600.0,84800.0
22/06/2023,85500.0,62730.0,-0.3,-0.35,"1,019,700",87100000000.0,86100.0,86500.0,84700.0
21/06/2023,85800.0,62950.0,0.3,0.35,"705,800",60570000000.0,85500.0,86400.0,85400.0
20/06/2023,85500.0,62730.0,0.8,0.94,"944,500",80510000000.0,85000.0,85800.0,84700.0
19/06/2023,84700.0,62140.0,0.2,0.24,"663,200",56310000000.0,84700.0,85500.0,84500.0
16/06/2023,84500.0,61990.0,0.4,0.48,"2,231,500",190100000000.0,84100.0,86200.0,83400.0
15/06/2023,84100.0,61700.0,-0.1,-0.12,"798,600",67050000000.0,84200.0,84400.0,83600.0
14/06/2023,84200.0,61770.0,-0.2,-0.24,"658,600",55560000000.0,84300.0,84800.0,84100.0
13/06/2023,84400.0,61920.0,-0.5,-0.59,"466,800",39480000000.0,84400.0,84900.0,84300.0
12/06/2023,84900.0,62290.0,0.3,0.35,"519,700",43720000000.0,84500.0,84900.0,83600.0
09/06/2023,84600.0,62070.0,1,1.20,"680,200",57350000000.0,84300.0,84700.0,83700.0
08/06/2023,83600.0,61330.0,-1.4,-1.65,"1,244,500",104520000000.0,84700.0,84900.0,83500.0
07/06/2023,85000.0,62360.0,-0.3,-0.35,"705,800",59780000000.0,85000.0,85400.0,84300.0
06/06/2023,85300.0,62580.0,0.3,0.35,"514,000",43680000000.0,85300.0,85300.0,84700.0
05/06/2023,85000.0,62360.0,1.2,1.43,"1,425,500",120540000000.0,83900.0,85200.0,83800.0
02/06/2023,83800.0,61480.0,0.3,0.36,"735,900",61530000000.0,83500.0,84300.0,83100.0
01/06/2023,83500.0,61260.0,-0.6,-0.71,"537,300",44810000000.0,84000.0,84000.0,83100.0
31/05/2023,84100.0,61700.0,0.1,0.12,"839,400",70380000000.0,84200.0,84200.0,83100.0
30/05/2023,84000.0,61630.0,0.9,1.08,"1,659,100",139050000000.0,83000.0,84900.0,82900.0
29/05/2023,83100.0,60970.0,0,0.00,"879,600",73250000000.0,83500.0,83700.0,82900.0
26/05/2023,83100.0,60970.0,-0.1,-0.12,"864,400",71730000000.0,83100.0,83400.0,82300.0
25/05/2023,83200.0,61040.0,1.9,2.34,"1,341,300",110770000000.0,81200.0,83400.0,81000.0
24/05/2023,81300.0,59650.0,-0.7,-0.85,"464,300",37880000000.0,82000.0,82100.0,81100.0
23/05/2023,82000.0,60160.0,-0.5,-0.61,"656,500",53850000000.0,82500.0,82500.0,81400.0
22/05/2023,82500.0,60530.0,-0.3,-0.36,"561,000",46220000000.0,82800.0,82800.0,82000.0
19/05/2023,82800.0,60750.0,-0.1,-0.12,"1,073,600",88580000000.0,83000.0,83300.0,81800.0
18/05/2023,82900.0,60820.0,1.4,1.72,"1,549,800",127540000000.0,81800.0,83000.0,81400.0
17/05/2023,81500.0,59790.0,0,0.00,"976,200",79880000000.0,81900.0,82700.0,81100.0
16/05/2023,81500.0,59790.0,0.5,0.62,"766,500",62200000000.0,81000.0,81700.0,80800.0
15/05/2023,81000.0,59430.0,0.5,0.62,"934,700",75900000000.0,81400.0,81800.0,80800.0
12/05/2023,80500.0,59060.0,1.4,1.77,"1,083,100",86440000000.0,79300.0,80600.0,78800.0
11/05/2023,79100.0,58030.0,0.1,0.13,"475,900",37690000000.0,79100.0,79600.0,79000.0
10/05/2023,79000.0,57960.0,0.1,0.13,"632,500",50150000000.0,79000.0,79600.0,79000.0
09/05/2023,78900.0,57890.0,0.4,0.51,"605,900",47990000000.0,78600.0,79800.0,78600.0
08/05/2023,78500.0,57590.0,0.1,0.13,"362,900",28520000000.0,78500.0,78900.0,78400.0
05/05/2023,78400.0,57520.0,-0.1,-0.13,"319,200",25030000000.0,78600.0,78600.0,78200.0
04/05/2023,78500.0,57590.0,1,1.29,"497,200",38920000000.0,77800.0,78700.0,77600.0
28/04/2023,77500.0,56860.0,-0.8,-1.02,"945,600",73730000000.0,78800.0,78800.0,77500.0
27/04/2023,78300.0,57450.0,0,0.00,"221,000",17330000000.0,78100.0,78800.0,78100.0
26/04/2023,78300.0,57450.0,-0.1,-0.13,"772,000",60200000000.0,78100.0,78400.0,77600.0
25/04/2023,78400.0,57520.0,-0.7,-0.88,"540,000",42530000000.0,79100.0,79300.0,78300.0
24/04/2023,79100.0,58030.0,-0.2,-0.25,"794,500",63290000000.0,79500.0,80600.0,79000.0
21/04/2023,79300.0,58180.0,-0.1,-0.13,"324,000",25760000000.0,80000.0,80000.0,79300.0
23/05/2023,82000.0,60160.0,-0.5,-0.61,"656,500",53850000000.0,82500.0,82500.0,81400.0
22/05/2023,82500.0,60530.0,-0.3,-0.36,"561,000",46220000000.0,82800.0,82800.0,82000.0
19/05/2023,82800.0,60750.0,-0.1,-0.12,"1,073,600",88580000000.0,83000.0,83300.0,81800.0
18/05/2023,82900.0,60820.0,1.4,1.72,"1,549,800",127540000000.0,81800.0,83000.0,81400.0
17/05/2023,81500.0,59790.0,0,0.00,"976,200",79880000000.0,81900.0,82700.0,81100.0
16/05/2023,81500.0,59790.0,0.5,0.62,"766,500",62200000000.0,81000.0,81700.0,80800.0
15/05/2023,81000.0,59430.0,0.5,0.62,"934,700",75900000000.0,81400.0,81800.0,80800.0
12/05/2023,80500.0,59060.0,1.4,1.77,"1,083,100",86440000000.0,79300.0,80600.0,78800.0
11/05/2023,79100.0,58030.0,0.1,0.13,"475,900",37690000000.0,79100.0,79600.0,79000.0
10/05/2023,79000.0,57960.0,0.1,0.13,"632,500",50150000000.0,79000.0,79600.0,79000.0
09/05/2023,78900.0,57890.0,0.4,0.51,"605,900",47990000000.0,78600.0,79800.0,78600.0
08/05/2023,78500.0,57590.0,0.1,0.13,"362,900",28520000000.0,78500.0,78900.0,78400.0
05/05/2023,78400.0,57520.0,-0.1,-0.13,"319,200",25030000000.0,78600.0,78600.0,78200.0
04/05/2023,78500.0,57590.0,1,1.29,"497,200",38920000000.0,77800.0,78700.0,77600.0
28/04/2023,77500.0,56860.0,-0.8,-1.02,"945,600",73730000000.0,78800.0,78800.0,77500.0
27/04/2023,78300.0,57450.0,0,0.00,"221,000",17330000000.0,78100.0,78800.0,78100.0
26/04/2023,78300.0,57450.0,-0.1,-0.13,"772,000",60200000000.0,78100.0,78400.0,77600.0
25/04/2023,78400.0,57520.0,-0.7,-0.88,"540,000",42530000000.0,79100.0,79300.0,78300.0
24/04/2023,79100.0,58030.0,-0.2,-0.25,"794,500",63290000000.0,79500.0,80600.0,79000.0
21/04/2023,79300.0,58180.0,-0.1,-0.13,"324,000",25760000000.0,80000.0,80000.0,79300.0
20/04/2023,79400.0,58250.0,0.1,0.13,"364,400",28970000000.0,79800.0,79800.0,79200.0
19/04/2023,79300.0,58180.0,-0.1,-0.13,"419,800",33350000000.0,79800.0,79800.0,79300.0
18/04/2023,79400.0,58250.0,-0.2,-0.25,"301,600",24000000000.0,79600.0,80000.0,79200.0
17/04/2023,79600.0,58400.0,0,0.00,"449,900",35710000000.0,79600.0,79700.0,79000.0
14/04/2023,79600.0,58400.0,0,0.00,"398,800",31750000000.0,79900.0,80100.0,79300.0
13/04/2023,79600.0,58400.0,-0.7,-0.87,"540,500",43120000000.0,80300.0,80400.0,79300.0
12/04/2023,80300.0,58910.0,0,0.00,"574,700",46080000000.0,80300.0,80500.0,79900.0
11/04/2023,80300.0,58910.0,0,0.00,"534,000",42850000000.0,80200.0,80500.0,80100.0
10/04/2023,80300.0,58910.0,-0.2,-0.25,"769,800",61950000000.0,81000.0,81000.0,80100.0
07/04/2023,80500.0,59060.0,0.2,0.25,"359,800",28870000000.0,80200.0,80700.0,80000.0
06/04/2023,80300.0,58910.0,-0.3,-0.37,"612,900",49570000000.0,80700.0,81500.0,80300.0
05/04/2023,80600.0,59130.0,0.1,0.12,"422,000",33810000000.000004,80500.0,80600.0,79700.0
04/04/2023,80500.0,59060.0,-0.4,-0.49,"584,600",47070000000.0,80900.0,81000.0,80000.0
03/04/2023,80900.0,59350.0,1.8,2.28,"1,170,200",93480000000.0,79400.0,80900.0,79100.0
31/03/2023,79100.0,58030.0,0,0.00,"671,600",53210000000.0,79100.0,79500.0,79000.0
30/03/2023,79100.0,58030.0,0.1,0.13,"408,400",32299999999.999996,79000.0,79300.0,78800.0
29/03/2023,79000.0,57960.0,-0.2,-0.25,"404,500",31930000000.0,79200.0,79300.0,78600.0
28/03/2023,79200.0,58110.0,0.1,0.13,"1,000,400",78940000000.0,79200.0,79200.0,77500.0
27/03/2023,79100.0,58030.0,0.5,0.64,"767,200",60580000000.0,78900.0,79200.0,78500.0
24/03/2023,78600.0,57670.0,0.6,0.77,"366,700",28770000000.0,78300.0,78800.0,78000.0
19/01/2023,83900.0,61550.0,0.5,0.60,"1,327,200",110950000000.0,83000.0,84200.0,82900.0
18/01/2023,83400.0,61190.0,1.4,1.71,"954,600",78960000000.0,82100.0,83400.0,81800.0
17/01/2023,82000.0,60160.0,1.2,1.49,"978,200",79750000000.0,81200.0,82000.0,81000.0
16/01/2023,80800.0,59280.0,0.8,1.00,"574,500",46160000000.0,80100.0,81000.0,79700.0
13/01/2023,80000.0,58690.0,-0.7,-0.87,"628,300",50630000000.0,80500.0,81200.0,80000.0
12/01/2023,80700.0,59210.0,-0.2,-0.25,"542,500",43760000000.0,81000.0,81500.0,80200.0
11/01/2023,80900.0,59350.0,0.5,0.62,"1,076,900",87430000000.0,80400.0,81600.0,80400.0
10/01/2023,80400.0,58990.0,0.1,0.12,"752,700",60710000000.0,80700.0,81300.0,80200.0
09/01/2023,80300.0,58910.0,0,0.00,"518,900",41610000000.0,80500.0,80900.0,79900.0
06/01/2023,80300.0,58910.0,-0.3,-0.37,"719,400",57970000000.0,80400.0,81100.0,80200.0
05/01/2023,80600.0,59130.0,0.6,0.75,"1,012,600",82080000000.0,80200.0,81500.0,80200.0
04/01/2023,80000.0,58690.0,0,0.00,"794,300",63710000000.0,80800.0,81000.0,79300.0
03/01/2023,80000.0,58690.0,3.1,4.03,"1,535,200",121140000000.0,76900.0,80000.0,76800.0
30/12/2022,76900.0,56420.0,0.7,0.92,"628,600",48070000000.0,76200.0,76900.0,76000.0
29/12/2022,76200.0,55900.0,-0.5,-0.65,"655,300",50250000000.0,76500.0,77000.0,76200.0
28/12/2022,76700.0,56270.0,0.2,0.26,"589,200",45100000000.0,77000.0,77000.0,76000.0
27/12/2022,76500.0,56120.0,0.1,0.13,"805,200",61820000000.0,76400.0,77500.0,76000.0
26/12/2022,76400.0,56050.0,-1.6,-2.05,"832,500",64319999999.99999,77700.0,78100.0,76400.0
23/12/2022,78000.0,57220.0,0.8,1.04,"1,221,000",94400000000.0,76400.0,78000.0,76200.0
22/12/2022,77200.0,56640.0,0,0.00,"657,800",50520000000.0,77200.0,77500.0,76000.0
21/12/2022,77200.0,56640.0,0.6,0.78,"544,100",41760000000.0,77200.0,77400.0,75700.0
20/12/2022,76600.0,56200.0,0,0.00,"785,800",59710000000.0,77200.0,77200.0,75400.0
19/12/2022,76600.0,56200.0,-1.3,-1.67,"1,026,200",79500000000.0,78300.0,78300.0,76600.0
16/12/2022,77900.0,57150.0,0.2,0.26,"910,900",70670000000.0,77000.0,78000.0,76400.0
15/12/2022,77700.0,57000.0,1.4,1.83,"1,170,500",90650000000.0,76400.0,78100.0,76400.0
14/12/2022,76300.0,55980.0,-0.9,-1.17,"1,158,000",88880000000.0,77200.0,77500.0,76100.0
13/12/2022,77200.0,56640.0,0.2,0.26,"899,700",68840000000.0,76200.0,77300.0,75200.0
12/12/2022,77000.0,56490.0,-1,-1.28,"1,213,500",93840000000.0,77600.0,78200.0,76400.0
09/12/2022,78000.0,57220.0,1,1.30,"987,500",76530000000.0,76300.0,78000.0,76200.0
08/12/2022,77000.0,56490.0,0.5,0.65,"1,267,300",98000000000.0,76900.0,78800.0,75600.0
07/12/2022,76500.0,56120.0,0.5,0.66,"1,029,400",78110000000.0,75900.0,76600.0,74800.0
06/12/2022,76000.0,55760.0,-2.3,-2.94,"1,537,700",119660000000.0,78300.0,78900.0,76000.0
05/12/2022,78300.0,57450.0,0.9,1.16,"1,216,400",95090000000.0,78000.0,79000.0,77400.0
02/12/2022,77400.0,56780.0,2.7,3.61,"2,901,400",219090000000.0,74700.0,77700.0,74000.0
01/12/2022,74700.0,54800.0,0.1,0.13,"1,776,500",133190000000.0,75100.0,75800.0,74100.0
30/11/2022,74600.0,54730.0,0.3,0.40,"911,500",67730000000.00001,74500.0,74900.0,73500.0
29/11/2022,74300.0,54510.0,0,0.00,"1,143,800",84570000000.0,74900.0,74900.0,73000.0
28/11/2022,74300.0,54510.0,2.3,3.19,"1,146,800",84500000000.0,72400.0,74500.0,72300.0
25/11/2022,72000.0,52820.0,1.5,2.13,"1,267,400",90760000000.0,70600.0,72000.0,70500.0
24/11/2022,70500.0,51720.0,0,0.00,"788,400",55490000000.0,69800.0,71000.0,69400.0
21/12/2022,77200.0,56640.0,0.6,0.78,"544,100",41760000000.0,77200.0,77400.0,75700.0
20/12/2022,76600.0,56200.0,0,0.00,"785,800",59710000000.0,77200.0,77200.0,75400.0
19/12/2022,76600.0,56200.0,-1.3,-1.67,"1,026,200",79500000000.0,78300.0,78300.0,76600.0
16/12/2022,77900.0,57150.0,0.2,0.26,"910,900",70670000000.0,77000.0,78000.0,76400.0
15/12/2022,77700.0,57000.0,1.4,1.83,"1,170,500",90650000000.0,76400.0,78100.0,76400.0
14/12/2022,76300.0,55980.0,-0.9,-1.17,"1,158,000",88880000000.0,77200.0,77500.0,76100.0
13/12/2022,77200.0,56640.0,0.2,0.26,"899,700",68840000000.0,76200.0,77300.0,75200.0
12/12/2022,77000.0,56490.0,-1,-1.28,"1,213,500",93840000000.0,77600.0,78200.0,76400.0
09/12/2022,78000.0,57220.0,1,1.30,"987,500",76530000000.0,76300.0,78000.0,76200.0
08/12/2022,77000.0,56490.0,0.5,0.65,"1,267,300",98000000000.0,76900.0,78800.0,75600.0
07/12/2022,76500.0,56120.0,0.5,0.66,"1,029,400",78110000000.0,75900.0,76600.0,74800.0
06/12/2022,76000.0,55760.0,-2.3,-2.94,"1,537,700",119660000000.0,78300.0,78900.0,76000.0
05/12/2022,78300.0,57450.0,0.9,1.16,"1,216,400",95090000000.0,78000.0,79000.0,77400.0
02/12/2022,77400.0,56780.0,2.7,3.61,"2,901,400",219090000000.0,74700.0,77700.0,74000.0
01/12/2022,74700.0,54800.0,0.1,0.13,"1,776,500",133190000000.0,75100.0,75800.0,74100.0
30/11/2022,74600.0,54730.0,0.3,0.40,"911,500",67730000000.00001,74500.0,74900.0,73500.0
29/11/2022,74300.0,54510.0,0,0.00,"1,143,800",84570000000.0,74900.0,74900.0,73000.0
28/11/2022,74300.0,54510.0,2.3,3.19,"1,146,800",84500000000.0,72400.0,74500.0,72300.0
25/11/2022,72000.0,52820.0,1.5,2.13,"1,267,400",90760000000.0,70600.0,72000.0,70500.0
24/11/2022,70500.0,51720.0,0,0.00,"788,400",55490000000.0,69800.0,71000.0,69400.0
23/11/2022,70500.0,51720.0,0,0.00,"465,900",32720000000.0,70000.0,71000.0,69700.0
22/11/2022,70500.0,51720.0,0.4,0.57,"1,176,300",83180000000.0,70000.0,72000.0,69100.0
